datetime,SPO.IT0499A_5_nephelometry_beta_2015-01-01_00:00:00,SPO.IT0477A_5_BETA_2022-01-01_00:00:00,SPO.IT0507A_5_nephelometry_beta_2019-01-01_00:00:00,SPO.IT0508A_5_nephelometry_beta_2020-01-01_00:00:00,SPO.IT0594A_5_BETA_2022-01-01_00:00:00,SPO.IT0692A_5_BETA_2022-01-01_00:00:00,SPO.IT0709A_5_BETA_2022-01-01_00:00:00,SPO.IT0742A_5_BETA_2022-01-01_00:00:00,SPO.IT0776A_5_BETA_2022-01-01_00:00:00,SPO.IT0778A_5_BETA_2022-01-01_00:00:00,SPO.IT0794A_5_BETA_2018-01-01_00:00:00,SPO.IT0842A_5_BETA_2022-12-01_01:00:00,SPO.IT0846A_5_BETA_2022-01-01_00:00:00,SPO.IT0983A_5_OPC-CMC_2020-01-01_00:00:00,SPO.IT0997A_5_BETA_2022-01-01_00:00:00,SPO.IT1034A_5_BETA_2022-01-01_00:00:00,SPO.IT1037A_5_nephelometry_beta_2006-01-14_00:00:00,SPO.IT1090A_5_BETA_2001-10-02_00:00:00,SPO.IT1104A_5_BETA_2022-01-01_00:00:00,SPO.IT1168A_5_BETA_2014-03-09_00:00:00,SPO.IT1208A_5_BETA_2007-06-26_00:00:00,SPO.IT1264A_5_BETA_1999-04-01_00:00:00,SPO.IT1294A_5_BETA_2022-01-01_00:00:00,SPO.IT1334A_5_nephelometry_beta_2016-01-01_00:00:00,SPO.IT1420A_5_BETA_2016-01-01_00:00:00,SPO.IT1423A_5_BETA_1999-04-01_00:00:00,SPO.IT1449A_5_BETA_2018-01-01_00:00:00,SPO.IT1463A_5_BETA_2022-01-01_00:00:00,SPO.IT1646A_5_BETA_2022-01-01_00:00:00,SPO.IT1734A_5_BETA_2022-01-01_00:00:00,SPO.IT1856A_5_BETA_2007-01-01_00:00:00,SPO.IT1857A_5_BETA_2007-01-01_00:00:00,SPO.IT1859A_5_nephelometry_beta_2007-11-16_00:00:00,SPO.IT1868A_5_BETA_2022-01-01_00:00:00,SPO.IT1869A_5_BETA_2022-01-01_00:00:00,SPO.IT1876A_5_BETA_2022-01-01_00:00:00,SPO.IT1977A_5_BETA_2009-06-15_00:00:00,SPO.IT2115A_5_BETA_2013-10-04_00:00:00,SPO.IT2132A_5_BETA_2013-12-18_00:00:00,SPO.IT2133A_5_BETA_2013-12-21_00:00:00,SPO.IT2161A_5_BETA_2016-01-01_00:00:00,SPO.IT2166A_5_BETA_2017-01-01_00:00:00,SPO.IT2167A_5_BETA_2017-01-01_00:00:00,SPO.IT2284A_5_OPC-CMC_2019-01-01_00:00:00,SPO.IT2288A_5_BETA_2018-01-01_00:00:00
2025-01-03 18:00:00,0.56,48.59496,15.99,18.9,65.025795,47.4,77.08078,53.1,3.746689,80.5,20.20883,71.3,75.8,12.6,45.9465,46.0,20.21,1.14,56.33,3.06,0.0,0.0,36.4,6.03,0.0,0.0,14.9827,67.3513,65.6,28.43,0.0,0.0,28.83,89.97,125.78,51.64,0.0,7.14,12.74,8.37,0.0,0.0,0.0,19.8,11.36167
2025-01-03 19:00:00,0.63,74.55199,25.39,22.99,59.64,50.04,55.32,53.1,6.620465,80.5,23.18248,71.3,75.8,13.3,43.9778,46.0,18.71,0.92,59.3,2.45,0.0,0.0,36.4,7.31,0.0,0.0,16.30545,63.8491,65.6,39.49,0.0,0.0,40.8,80.56472,123.148384,60.99,0.0,9.48,33.4,9.17,0.0,0.0,0.0,21.1,12.41139
2025-01-03 20:00:00,0.35,63.149532,25.54,22.83,51.50078,50.04,54.59646,53.1,12.905779,80.5,24.6532,71.3,75.8,18.2,37.3506,46.0,22.47,0.73,59.3,8.09,0.0,0.0,36.4,8.1,0.0,0.0,17.52644,63.8491,65.6,39.49,0.0,0.0,59.75,80.17,123.1,60.99,0.0,22.57,26.79,23.97,0.0,0.0,0.0,28.4,14.91656
2025-01-03 21:00:00,-0.01,76.114174,39.17,30.58,49.1,50.4,50.79,53.1,17.627638,80.5,20.00279,71.3,75.8,15.0,43.8448,46.0,29.09,3.49,58.63,16.9,0.0,0.0,36.4,8.02,0.0,0.0,18.19121,59.4505,65.6,47.76,0.0,0.0,79.86,75.934166,88.22134,61.36,0.0,22.09,22.99,14.84,0.0,0.0,0.0,72.0,16.45935
2025-01-03 22:00:00,0.43,79.42513,37.4,21.92,43.879776,50.4,49.924305,53.1,17.256477,80.5,19.07984,71.3,75.8,14.2,43.7677,46.0,33.48,6.01,58.63,16.3,0.0,0.0,36.4,6.87,0.0,0.0,18.40276,59.4505,65.6,47.76,0.0,0.0,76.99,75.75,87.58,61.36,0.0,30.51,35.37,20.05,0.0,0.0,0.0,54.1,16.36636
2025-01-03 23:00:00,0.05,71.98375,31.74,23.61,42.34,64.89,45.37,53.1,19.951569,80.5,17.77065,71.3,75.8,10.8,43.9549,46.0,33.7,4.81,65.99,17.42,0.0,0.0,36.4,6.98,0.0,0.0,17.83,61.2518,65.6,54.69,0.0,0.0,45.76,70.37375,61.09696,62.56,0.0,21.36,26.39,11.79,0.0,0.0,0.0,36.7,15.84461
2025-01-04 00:00:00,-0.04,73.72836,24.61,11.59,35.81472,64.89,45.023403,53.1,23.17896,80.5,15.87089,71.3,75.8,16.1,32.0465,46.0,41.26,3.85,65.99,20.67,0.0,0.0,36.4,5.45,0.0,0.0,16.78875,61.2518,65.6,54.69,0.0,0.0,46.47,70.14,60.61,62.56,0.0,17.65,17.92,7.09,0.0,0.0,0.0,34.0,15.37316
2025-01-04 01:00:00,0.2,68.55178,14.05,8.88,33.89,65.86,43.2,41.7,31.54666,44.3,15.08699,48.5,49.8,13.3,23.4285,52.0,32.32,3.08,69.04,19.12,0.0,0.0,47.3,4.55,0.0,0.0,16.87059,46.7123,73.6,47.85,0.0,0.0,40.12,55.697918,33.527058,52.86,0.0,12.36,16.92,11.38,0.0,0.0,0.0,24.1,14.25613
2025-01-04 03:00:00,0.51,60.419357,6.97,6.69,23.18,59.51,44.47,41.7,24.988346,44.3,14.76521,48.5,49.8,4.4,23.4047,52.0,24.24,3.62,66.58,16.58,0.0,0.0,47.3,3.02,0.0,0.0,15.65891,43.956,73.6,47.49,0.0,0.0,16.51,48.591667,17.55089,42.18,0.0,14.06,8.65,19.72,0.0,0.0,0.0,15.2,13.92365
2025-01-04 04:00:00,2.01,64.66254,7.54,6.83,20.098833,59.51,44.811558,41.7,26.985653,44.3,14.22763,48.5,49.8,4.5,30.1832,52.0,20.34,2.89,66.58,12.02,0.0,0.0,47.3,3.11,0.0,0.0,15.0323,43.956,73.6,47.49,0.0,0.0,13.88,48.31,17.2,42.18,0.0,9.84,7.73,11.11,0.0,0.0,0.0,14.7,13.7494
2025-01-04 05:00:00,3.52,50.348324,7.76,5.26,19.19,41.6,46.59,41.7,25.569653,44.3,13.19698,48.5,49.8,6.0,23.1878,52.0,18.0,2.32,59.49,9.71,0.0,0.0,47.3,3.67,0.0,0.0,14.28486,30.5374,73.6,44.61,0.0,0.0,11.72,45.17625,25.026098,36.29,0.0,6.89,5.6,22.25,0.0,0.0,0.0,16.4,12.84425
2025-01-04 06:00:00,6.93,49.85103,9.46,3.83,23.499,41.6,45.609306,41.7,21.667612,44.3,13.67733,48.5,49.8,9.2,17.1767,52.0,13.73,1.85,59.49,8.66,0.0,0.0,47.3,4.09,0.0,0.0,14.33786,30.5374,73.6,44.61,0.0,0.0,12.44,45.04,25.17,36.29,0.0,10.1,3.83,12.47,0.0,0.0,0.0,19.7,13.16392
2025-01-04 07:00:00,14.69,49.70518,10.8,7.24,24.77,45.6,40.45,41.7,20.569128,44.3,13.30637,48.5,49.8,14.9,22.0726,52.0,11.73,1.48,56.68,6.89,0.0,0.0,47.3,5.0,0.0,0.0,13.65401,27.0655,73.6,36.31,0.0,0.0,12.23,38.092083,15.105069,31.97,0.0,10.27,3.3,23.7,0.0,0.0,0.0,22.2,13.65613
2025-01-04 08:00:00,32.95,46.385414,13.87,17.14,18.545889,45.6,39.98521,41.7,18.494797,44.3,13.54633,48.5,49.8,13.0,24.133,52.0,11.67,1.19,56.68,6.51,0.0,0.0,47.3,6.41,0.0,0.0,13.28983,27.0655,73.6,36.31,0.0,0.0,19.18,37.79,14.92,31.97,0.0,11.78,14.42,12.95,0.0,0.0,0.0,32.2,13.52977
2025-01-04 09:00:00,43.09,47.013237,17.29,38.37,16.71,44.46,37.54,41.7,16.145508,44.3,13.84691,48.5,49.8,22.7,33.8482,52.0,17.65,3.22,55.88,8.42,0.0,0.0,47.3,8.47,0.0,0.0,13.07997,32.1059,73.6,47.37,0.0,0.0,31.48,34.062084,13.928236,36.31,0.0,16.66,8.79,18.26,0.0,0.0,0.0,35.3,14.01014
2025-01-04 10:00:00,108.13,46.053253,24.45,39.49,18.058958,44.46,36.296223,41.7,17.633661,44.3,16.84091,48.5,49.8,40.4,29.5816,52.0,17.0,2.58,55.88,11.53,0.0,0.0,47.3,10.64,0.0,0.0,12.86799,32.1059,73.6,47.37,0.0,0.0,37.39,33.9,13.91,36.31,0.0,13.43,6.39,10.56,0.0,0.0,0.0,55.1,15.28837
2025-01-04 11:00:00,105.9,47.18273,11.14,30.83,18.46,49.72,29.82,41.7,19.292065,44.3,14.351,48.5,49.8,65.7,29.8277,52.0,16.9,2.06,55.75,10.07,0.0,0.0,47.3,15.64,0.0,0.0,12.34355,28.4308,73.6,46.49,0.0,0.0,35.77,29.319168,19.330334,31.59,0.0,19.73,4.65,6.43,0.0,0.0,0.0,77.4,15.34773
2025-01-04 12:00:00,44.51,49.98036,10.97,18.56,22.252499,49.72,29.764097,41.7,17.451427,44.3,14.75334,48.5,49.8,52.8,30.3354,52.0,12.84,1.65,55.75,9.56,0.0,0.0,47.3,12.56,0.0,0.0,13.97113,28.4308,73.6,46.49,0.0,0.0,19.33,29.12,19.43,31.59,0.0,13.81,2.87,4.24,0.0,0.0,0.0,84.9,16.16087
2025-01-04 13:00:00,15.52,53.974598,11.65,18.63,23.38,53.78,29.47,41.7,20.170927,44.3,14.72451,48.5,49.8,39.4,35.6042,52.0,10.93,4.62,57.03,9.67,0.0,0.0,47.3,13.07,0.0,0.0,14.57909,30.0169,73.6,38.47,0.0,0.0,9.05,18.4825,18.546251,33.74,0.0,10.23,3.17,4.22,0.0,0.0,0.0,51.4,16.05106
2025-01-04 14:00:00,20.97,43.078556,13.73,20.0,22.12354,53.78,28.73372,41.7,25.729786,44.3,13.79985,48.5,49.8,43.7,35.9421,52.0,6.17,3.69,57.03,7.72,0.0,0.0,47.3,14.68,0.0,0.0,14.06313,30.0169,73.6,38.47,0.0,0.0,8.89,18.02,18.53,33.74,0.0,7.16,1.58,2.11,0.0,0.0,0.0,59.2,15.3278
2025-01-04 15:00:00,21.43,47.922356,13.12,18.07,21.75,58.58,24.9,41.7,23.371796,44.3,13.48612,48.5,49.8,46.7,40.8865,52.0,6.58,2.95,56.54,6.25,0.0,0.0,47.3,15.72,0.0,0.0,13.53912,29.2193,73.6,36.59,0.0,0.0,8.95,16.285416,19.011154,34.1,0.0,5.73,0.79,1.94,0.0,0.0,0.0,69.3,14.59054
2025-01-04 16:00:00,24.32,45.805325,19.14,25.66,31.894167,58.58,26.14539,41.7,28.181587,44.3,13.6078,48.5,49.8,56.3,38.6931,52.0,7.51,2.36,56.54,5.1,0.0,0.0,47.3,18.48,0.0,0.0,13.50223,29.2193,73.6,36.59,0.0,0.0,12.29,16.21,19.02,34.1,0.0,6.23,0.39,15.59,0.0,0.0,0.0,100.3,14.1988
2025-01-04 17:00:00,59.63,53.531063,26.08,43.11,34.91,63.38,32.63,41.7,27.097166,44.3,15.68944,48.5,49.8,47.8,46.3235,52.0,11.46,1.89,60.02,6.68,0.0,0.0,47.3,22.64,0.0,0.0,13.91517,31.7756,73.6,41.21,0.0,0.0,14.76,19.506666,25.000042,35.63,0.0,13.84,0.19,22.85,0.0,0.0,0.0,94.2,13.60695
2025-01-04 18:00:00,75.6,49.661957,31.25,47.32,40.46,63.38,33.459724,41.7,27.837717,44.3,21.06819,48.5,49.8,50.6,39.3793,52.0,34.41,1.51,60.02,9.46,0.0,0.0,47.3,27.62,0.0,0.0,15.0959,31.7756,73.6,41.21,0.0,0.0,31.28,19.65,25.11,35.63,0.0,13.63,19.3,19.67,0.0,0.0,0.0,68.6,13.13382
2025-01-04 19:00:00,58.27,48.899643,31.75,67.09,42.11,62.28,37.78,41.7,21.256226,44.3,25.17509,48.5,49.8,51.6,40.1795,52.0,40.87,3.7,66.43,12.76,0.0,0.0,47.3,23.86,0.0,0.0,16.75061,42.6893,73.6,38.98,0.0,0.0,62.2,22.946667,32.75935,52.16,0.0,13.74,15.22,16.64,0.0,0.0,0.0,63.9,13.3123
2025-01-04 20:00:00,58.92,60.734272,32.43,46.7,40.668545,62.28,37.543167,41.7,25.39048,44.3,28.39378,48.5,49.8,44.5,40.7969,52.0,40.75,2.96,66.43,21.35,0.0,0.0,47.3,22.25,0.0,0.0,16.54244,42.6893,73.6,38.98,0.0,0.0,77.17,23.09,32.9,52.16,0.0,36.08,8.2,23.45,0.0,0.0,0.0,51.0,15.39012
2025-01-04 21:00:00,46.58,49.432835,39.73,37.27,40.24,62.83,36.31,41.7,39.22209,44.3,28.49383,48.5,49.8,42.9,41.91,52.0,39.87,4.27,65.11,33.84,0.0,0.0,47.3,27.12,0.0,0.0,15.72844,52.1835,73.6,48.0,0.0,0.0,73.65,29.223333,32.634876,62.0,0.0,41.66,4.73,16.82,0.0,0.0,0.0,50.0,15.96247
2025-01-04 22:00:00,47.77,52.477444,43.77,28.18,38.89875,62.83,36.403446,41.7,30.744148,44.3,34.21941,48.5,49.8,42.8,48.3439,52.0,44.04,3.42,65.11,40.39,0.0,0.0,47.3,17.58,0.0,0.0,15.54614,52.1835,73.6,48.0,0.0,0.0,119.27,29.49,32.63,62.0,0.0,35.31,12.3,20.86,0.0,0.0,0.0,47.6,15.4995
2025-01-04 23:00:00,46.72,54.927425,27.51,26.97,38.5,65.92,36.89,41.7,33.907578,44.3,29.40704,48.5,49.8,44.6,37.9176,52.0,41.07,9.91,63.55,35.42,0.0,0.0,47.3,21.55,0.0,0.0,14.75758,48.2269,73.6,49.02,0.0,0.0,48.4,27.448751,36.420307,49.72,0.0,37.65,11.78,16.81,0.0,0.0,0.0,54.2,14.89282
2025-01-05 00:00:00,28.34,56.49544,20.95,26.66,34.961876,65.92,36.042557,41.7,38.923374,44.3,25.28574,48.5,49.8,44.9,46.8592,52.0,42.99,7.93,63.55,33.74,0.0,0.0,47.3,26.11,0.0,0.0,13.63748,48.2269,73.6,49.02,0.0,0.0,33.52,27.36,36.49,49.72,0.0,34.08,6.41,16.3,0.0,0.0,0.0,48.9,13.56583
2025-01-05 01:00:00,23.95,52.711628,19.14,15.31,33.91,58.33,31.63,48.8,39.569073,49.5,24.05075,45.9,61.6,44.0,33.2806,54.2,39.82,12.99,56.86,26.84,0.0,0.0,40.7,27.91,0.0,0.0,14.34676,48.1688,41.6,49.95,0.0,0.0,28.8,31.864168,34.958168,50.16,0.0,34.53,9.91,22.79,0.0,0.0,0.0,45.2,13.2432
2025-01-05 02:00:00,25.83,58.629673,19.77,15.45,31.170778,58.33,32.28572,48.8,37.096107,49.5,23.3741,45.9,61.6,43.2,43.1547,54.2,35.89,9.1,56.86,23.29,0.0,0.0,40.7,29.37,0.0,0.0,13.97198,48.1688,41.6,49.95,0.0,0.0,20.43,32.06,34.93,50.16,0.0,34.23,6.54,12.08,0.0,0.0,0.0,44.3,13.14484
2025-01-05 03:00:00,29.29,57.23901,18.78,19.98,30.35,63.53,35.7,48.8,35.102,49.5,20.90115,45.9,61.6,41.1,43.426,54.2,24.99,7.39,48.52,18.75,0.0,0.0,40.7,22.89,0.0,0.0,13.36233,37.2432,41.6,57.92,0.0,0.0,15.88,32.49125,39.103264,38.81,0.0,31.34,4.64,7.88,0.0,0.0,0.0,44.4,12.79083
2025-01-05 04:00:00,26.31,60.88925,16.29,13.32,32.935333,63.53,36.840668,48.8,30.754696,49.5,20.24784,45.9,61.6,39.2,41.9171,54.2,20.57,6.72,48.52,16.65,0.0,0.0,40.7,20.61,0.0,0.0,13.37717,37.2432,41.6,57.92,0.0,0.0,13.97,32.51,39.18,38.81,0.0,21.93,4.13,8.76,0.0,0.0,0.0,42.0,12.36391
2025-01-05 05:00:00,23.68,58.578194,16.67,15.69,33.71,60.11,42.78,48.8,23.835665,49.5,19.30793,45.9,61.6,39.9,41.1696,54.2,19.91,7.23,46.06,11.65,0.0,0.0,40.7,18.37,0.0,0.0,12.94049,43.7907,41.6,48.09,0.0,0.0,14.92,40.41625,44.168278,40.33,0.0,25.91,5.41,6.07,0.0,0.0,0.0,42.8,12.19559
2025-01-05 06:00:00,20.61,52.925743,16.15,11.77,38.519028,60.11,42.249943,48.8,29.361235,49.5,18.53208,45.9,61.6,42.3,40.7448,54.2,19.92,5.78,46.06,8.13,0.0,0.0,40.7,20.07,0.0,0.0,12.2736,43.7907,41.6,48.09,0.0,0.0,15.25,40.76,44.26,40.33,0.0,19.13,12.03,11.94,0.0,0.0,0.0,42.2,11.91324
2025-01-05 07:00:00,40.0,56.080482,16.73,19.31,39.96,59.41,39.49,48.8,30.53833,49.5,17.78549,45.9,61.6,36.0,40.4943,54.2,19.42,5.28,33.48,6.8,0.0,0.0,40.7,23.56,0.0,0.0,12.03576,46.4268,41.6,52.96,0.0,0.0,16.34,44.785,68.94608,43.23,0.0,23.8,11.18,18.26,0.0,0.0,0.0,43.8,11.22006
2025-01-05 08:00:00,32.97,57.78779,17.22,20.08,39.082832,59.41,40.543003,48.8,23.39848,49.5,16.5594,45.9,61.6,32.4,35.4557,54.2,19.3,5.0,33.48,6.63,0.0,0.0,40.7,27.42,0.0,0.0,11.56644,46.4268,41.6,52.96,0.0,0.0,17.31,44.96,69.4,43.23,0.0,16.66,29.64,19.5,0.0,0.0,0.0,40.7,10.64772
2025-01-05 09:00:00,51.16,51.29438,20.23,34.64,38.82,45.61,45.97,48.8,31.255611,49.5,15.63983,45.9,61.6,38.6,34.7606,54.2,18.8,5.49,41.1,8.29,0.0,0.0,40.7,24.79,0.0,0.0,10.98265,56.4582,41.6,59.58,0.0,0.0,18.21,51.323334,74.31954,47.7,0.0,22.77,15.37,32.99,0.0,0.0,0.0,55.1,10.68036
2025-01-05 10:00:00,66.42,54.355858,20.91,56.49,37.2965,45.61,46.43078,48.8,26.68356,49.5,15.03357,45.9,61.6,51.3,29.8391,54.2,19.58,6.91,41.1,15.63,0.0,0.0,40.7,22.48,0.0,0.0,11.36633,56.4582,41.6,59.58,0.0,0.0,20.7,51.6,74.41,47.7,0.0,21.19,10.9,19.32,0.0,0.0,0.0,68.1,10.18391
2025-01-05 11:00:00,71.87,54.842106,20.31,41.24,36.84,32.49,48.83,48.8,35.9498,49.5,13.7193,45.9,61.6,56.6,37.4501,54.2,22.66,7.45,39.34,18.51,0.0,0.0,40.7,27.49,0.0,0.0,11.04836,54.9819,41.6,61.74,0.0,0.0,22.78,53.459167,73.143295,51.22,0.0,26.64,10.63,15.54,0.0,0.0,0.0,76.7,9.618776
2025-01-05 12:00:00,34.68,49.848423,21.3,41.54,51.75953,32.49,48.92425,48.8,30.586655,49.5,13.29619,45.9,61.6,54.5,42.164,54.2,20.82,5.96,39.34,18.24,0.0,0.0,40.7,27.24,0.0,0.0,11.96962,54.9819,41.6,61.74,0.0,0.0,22.54,53.54,73.12,51.22,0.0,27.47,12.37,15.3,0.0,0.0,0.0,72.3,10.4438
2025-01-05 13:00:00,35.88,50.589832,30.02,43.9,56.23,37.75,49.41,48.8,35.174976,49.5,12.19008,45.9,61.6,47.7,47.5578,54.2,21.31,20.85,31.84,20.23,0.0,0.0,40.7,31.74,0.0,0.0,11.63682,47.7344,41.6,57.99,0.0,0.0,21.23,42.835415,64.11557,55.93,0.0,26.3,18.62,17.28,0.0,0.0,0.0,57.0,11.92214
2025-01-05 14:00:00,19.74,38.407417,29.85,33.67,60.046444,37.75,48.907333,48.8,33.819656,49.5,12.37069,45.9,61.6,45.7,53.6502,54.2,21.91,14.6,31.84,19.08,0.0,0.0,40.7,32.11,0.0,0.0,12.02559,47.7344,41.6,57.99,0.0,0.0,22.27,42.37,63.95,55.93,0.0,30.5,13.88,10.58,0.0,0.0,0.0,45.7,11.89077
2025-01-05 15:00:00,18.76,50.570625,28.92,49.6,61.19,37.27,46.29,48.8,27.648224,49.5,12.408,45.9,61.6,45.8,51.6781,54.2,19.88,15.65,31.09,22.7,0.0,0.0,40.7,29.52,0.0,0.0,12.18372,47.8596,41.6,48.68,0.0,0.0,21.93,48.254166,57.88036,43.76,0.0,21.35,23.27,7.86,0.0,0.0,0.0,50.6,11.98149
2025-01-05 16:00:00,21.87,51.22738,30.07,46.64,68.40972,37.27,46.421627,48.8,25.980236,49.5,12.78362,45.9,61.6,46.4,57.5493,54.2,20.34,16.29,31.09,21.62,0.0,0.0,40.7,27.89,0.0,0.0,13.09396,47.8596,41.6,48.68,0.0,0.0,23.53,48.51,57.76,43.76,0.0,24.64,12.8,20.18,0.0,0.0,0.0,47.1,11.85812
2025-01-05 17:00:00,27.38,53.82761,30.93,73.44,70.59,41.5,47.1,48.8,40.977493,49.5,12.7921,45.9,61.6,44.5,46.8945,54.2,23.33,14.36,28.45,25.99,0.0,0.0,40.7,29.87,0.0,0.0,13.49206,46.9322,41.6,57.42,0.0,0.0,26.49,45.999165,61.73125,38.22,0.0,25.62,17.34,11.33,0.0,0.0,0.0,49.2,11.89034
2025-01-05 18:00:00,36.73,57.483753,32.25,85.83,74.169136,41.5,48.32283,48.8,35.89944,49.5,20.02314,45.9,61.6,47.1,48.1557,54.2,23.49,10.05,28.45,33.16,0.0,0.0,40.7,31.06,0.0,0.0,14.22678,46.9322,41.6,57.42,0.0,0.0,36.06,45.89,61.81,38.22,0.0,28.22,27.84,47.05,0.0,0.0,0.0,54.8,11.84964
2025-01-05 19:00:00,25.76,37.36444,43.96,94.72,75.25,36.24,54.69,48.8,44.26647,49.5,26.98284,45.9,61.6,50.3,60.5591,54.2,26.47,18.31,30.01,35.15,0.0,0.0,40.7,33.36,0.0,0.0,14.68423,46.6457,41.6,67.57,0.0,0.0,40.84,53.182915,66.01658,53.52,0.0,36.73,26.9,39.4,0.0,0.0,0.0,51.1,11.79368
2025-01-05 20:00:00,49.46,51.548176,36.98,97.33,68.16084,36.24,54.880123,48.8,40.60131,49.5,33.08955,45.9,61.6,59.4,51.3274,54.2,27.12,12.82,30.01,35.59,0.0,0.0,40.7,34.4,0.0,0.0,14.58503,46.6457,41.6,67.57,0.0,0.0,41.66,53.5,66.1,53.52,0.0,40.32,35.09,46.79,0.0,0.0,0.0,51.3,13.98512
2025-01-05 21:00:00,56.52,45.53456,34.73,103.7,66.02,47.3,55.86,48.8,45.920834,49.5,35.3166,45.9,61.6,50.2,51.1372,54.2,27.27,11.81,36.04,37.53,0.0,0.0,40.7,31.74,0.0,0.0,14.3616,51.6469,41.6,63.92,0.0,0.0,41.81,51.468334,67.521805,51.98,0.0,49.29,47.66,68.61,0.0,0.0,0.0,53.0,15.39394
2025-01-05 22:00:00,41.29,46.78334,34.8,89.94,73.90793,47.3,55.489502,48.8,44.33245,49.5,34.92869,45.9,61.6,49.1,49.086,54.2,30.98,11.2,36.04,42.78,0.0,0.0,40.7,36.22,0.0,0.0,13.4467,51.6469,41.6,63.92,0.0,0.0,47.88,51.38,67.55,51.98,0.0,62.7,62.82,71.47,0.0,0.0,0.0,47.1,16.12442
2025-01-05 23:00:00,46.4,49.493824,30.35,56.63,76.29,42.31,53.58,48.8,45.47433,49.5,30.61024,45.9,61.6,46.2,64.2676,54.2,31.88,30.25,37.35,43.47,0.0,0.0,40.7,28.16,0.0,0.0,13.11177,44.0128,41.6,63.23,0.0,0.0,41.69,44.412918,71.35455,56.07,0.0,60.51,50.42,72.4,0.0,0.0,0.0,46.6,16.68786
2025-01-06 00:00:00,36.98,46.56039,20.4,35.53,69.00115,42.31,52.301125,48.8,48.13973,49.5,29.3337,45.9,61.6,51.0,48.9818,54.2,34.24,22.94,37.35,48.29,0.0,0.0,40.7,29.14,0.0,0.0,13.1317,44.0128,41.6,63.23,0.0,0.0,41.22,44.11,71.43,56.07,0.0,63.37,61.51,53.69,0.0,0.0,0.0,50.2,16.80021
2025-01-06 01:00:00,41.04,40.36264,19.46,25.19,66.8,47.07,45.71,69.5,58.508,47.3,29.40873,55.2,56.8,48.8,35.3702,45.5,40.74,17.12,33.44,47.86,0.0,0.0,29.7,29.84,0.0,0.0,13.81681,48.7496,58.1,56.33,0.0,0.0,39.88,45.969166,53.289722,71.53,0.0,59.1,52.35,58.23,0.0,0.0,0.0,48.3,17.49634
2025-01-06 02:00:00,42.86,43.20098,19.29,31.29,63.650974,47.07,45.229,69.5,64.17689,47.3,28.70879,55.2,56.8,49.7,35.6824,45.5,42.44,28.73,33.44,43.67,0.0,0.0,29.7,30.35,0.0,0.0,13.18342,48.7496,58.1,56.33,0.0,0.0,35.7,46.05,52.93,71.53,0.0,65.91,52.25,54.51,0.0,0.0,0.0,50.3,16.65988
2025-01-06 03:00:00,44.58,56.81241,21.05,39.86,62.7,42.22,42.75,69.5,52.11611,47.3,24.07321,55.2,56.8,48.9,39.8321,45.5,40.17,20.11,36.03,39.68,0.0,0.0,29.7,29.59,0.0,0.0,12.14302,48.0248,58.1,54.71,0.0,0.0,34.27,41.699165,28.573557,57.49,0.0,64.7,46.63,69.29,0.0,0.0,0.0,48.5,16.22447
2025-01-06 04:00:00,41.37,56.121178,19.73,37.38,55.918068,42.22,42.482555,69.5,53.270344,47.3,20.31568,55.2,56.8,48.5,46.5679,45.5,36.01,24.88,36.03,37.41,0.0,0.0,29.7,29.15,0.0,0.0,10.95181,48.0248,58.1,54.71,0.0,0.0,31.93,41.51,28.02,57.49,0.0,60.25,52.15,54.36,0.0,0.0,0.0,47.6,15.65144
2025-01-06 05:00:00,39.1,54.877205,19.45,33.79,53.87,37.45,41.09,69.5,46.852535,47.3,17.96398,55.2,56.8,48.7,46.9121,45.5,33.83,20.93,34.09,34.54,0.0,0.0,29.7,29.88,0.0,0.0,9.691274,47.0231,58.1,55.35,0.0,0.0,30.67,36.25833,21.165916,58.04,0.0,63.84,32.74,29.7,0.0,0.0,0.0,48.4,14.08263
2025-01-06 06:00:00,33.96,46.28872,19.65,35.56,54.154182,37.45,40.479,69.5,44.39322,47.3,16.84429,55.2,56.8,48.1,42.6514,45.5,30.88,24.27,34.09,36.38,0.0,0.0,29.7,31.26,0.0,0.0,9.389839,47.0231,58.1,55.35,0.0,0.0,31.24,36.03,21.03,58.04,0.0,72.34,37.55,52.93,0.0,0.0,0.0,50.7,13.14229
2025-01-06 07:00:00,28.33,53.762608,22.99,35.9,54.24,32.46,37.33,69.5,44.756958,47.3,15.52325,55.2,56.8,50.2,47.0512,45.5,31.25,23.24,28.31,38.54,0.0,0.0,29.7,30.97,0.0,0.0,8.99259,39.0512,58.1,45.71,0.0,0.0,34.17,34.305,31.53175,51.09,0.0,67.41,38.05,39.01,0.0,0.0,0.0,51.5,11.47868
2025-01-06 08:00:00,27.8,35.790974,31.43,38.97,51.503,32.46,37.786625,69.5,48.6667,47.3,15.07936,55.2,56.8,50.4,48.2683,45.5,31.51,22.63,28.31,36.3,0.0,0.0,29.7,30.65,0.0,0.0,8.980719,39.0512,58.1,45.71,0.0,0.0,35.07,34.23,31.74,51.09,0.0,71.41,37.29,46.66,0.0,0.0,0.0,53.0,10.64984
